Browser,Record ID,URL,Title,Visit Count,Hidden,Last Visit Time,Visit Duration (secs),Transition Type
Chrome/Edge,12624,https://accounts.google.com/ServiceLogin?rart=ANgoxccHXPOWHluVmNRix-oPkI6OovIL6PNH17gOtS7Grd3-LaH0qypqXf5syk84Qv6OESsChb7pfOC9x5ktV4dC7jMqqOXkCaVQrRaz71ag_zajMqvRTcM&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3D0%26part%3DAJi8hAMYJqDsjqfGDYmhMJbum7abOV82si7LFq1lvDPDC9dxUt2cRsGNOrzkKrbdCijFs4_NoCc8AW3DTj5CiUQ3EcmGQaX3xzbe0emAzvcNGyPDcdLbPV3mac3JAyU3JLR7bb2s9W5TRcPWdBumSKXdBK2ACbjGROwJylxXtu89qlPLjGNQXytgq3Uv3cjNLhWI7dQTLnLgNKNKT8bWPmXYCLdpk1izmYvvnVAfq-hRpeHsYoBPCPct-nd-gSsNOoEuvffPBdr7QTZ99DbNeAXPa3H3bhb1Jz6OS24q-FKEvJB3Ki7spr4mjA8RPaT_SbA2gI5rJyz6aTd781PjJ3LWPbs6EIZH_opVqUzqa4UYOUaOzzrk3YYHdft9FN8NDLdetftpznTwaevo0lIMCv1Sax8GKaQUEj81_8H4YF8OYUYClgKat1t6Um8IjjH__To7RUNCJ9fmokkBkmpgd2kNiuyC4h1qLg%26flowName%3DGeneralOAuthFlow%26as%3DS-954018278%253A1772685062160362%26client_id%3D308235688536-d4jgs2rdcq2tolmnjrdm59ghfie61bcr.apps.googleusercontent.com%26requestPath%3D%252Fsignin%252Foauth%252Fconsent%26pli%3D1&authuser=0,Login | Mercor,1,No,2026-03-05 04:31:13.087721,0,Link
Chrome/Edge,12623,https://accounts.google.com/signin/oauth/consent?authuser=0&part=AJi8hAMYJqDsjqfGDYmhMJbum7abOV82si7LFq1lvDPDC9dxUt2cRsGNOrzkKrbdCijFs4_NoCc8AW3DTj5CiUQ3EcmGQaX3xzbe0emAzvcNGyPDcdLbPV3mac3JAyU3JLR7bb2s9W5TRcPWdBumSKXdBK2ACbjGROwJylxXtu89qlPLjGNQXytgq3Uv3cjNLhWI7dQTLnLgNKNKT8bWPmXYCLdpk1izmYvvnVAfq-hRpeHsYoBPCPct-nd-gSsNOoEuvffPBdr7QTZ99DbNeAXPa3H3bhb1Jz6OS24q-FKEvJB3Ki7spr4mjA8RPaT_SbA2gI5rJyz6aTd781PjJ3LWPbs6EIZH_opVqUzqa4UYOUaOzzrk3YYHdft9FN8NDLdetftpznTwaevo0lIMCv1Sax8GKaQUEj81_8H4YF8OYUYClgKat1t6Um8IjjH__To7RUNCJ9fmokkBkmpgd2kNiuyC4h1qLg&flowName=GeneralOAuthFlow&as=S-954018278:1772685062160362&client_id=308235688536-d4jgs2rdcq2tolmnjrdm59ghfie61bcr.apps.googleusercontent.com&requestPath=/signin/oauth/consent&pli=1#,Login | Mercor,1,No,2026-03-05 04:31:13.087721,0,Link
Chrome/Edge,12622,https://accounts.google.com/ServiceLogin?app_domain=https%3A%2F%2Fwork.mercor.com&authuser=0&client_id=308235688536-d4jgs2rdcq2tolmnjrdm59ghfie61bcr.apps.googleusercontent.com&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAMYJqDsjqfGDYmhMJbum7abOV82si7LFq1lvDPDC9dxUt2cRsGNOrzkKrbdCijFs4_NoCc8AW3DTj5CiUQ3EcmGQaX3xzbe0emAzvcNGyPDcdLbPV3mac3JAyU3JLR7bb2s9W5TRcPWdBumSKXdBK2ACbjGROwJylxXtu89qlPLjGNQXytgq3Uv3cjNLhWI7dQTLnLgNKNKT8bWPmXYCLdpk1izmYvvnVAfq-hRpeHsYoBPCPct-nd-gSsNOoEuvffPBdr7QTZ99DbNeAXPa3H3bhb1Jz6OS24q-FKEvJB3Ki7spr4mjA8RPaT_SbA2gI5rJyz6aTd781PjJ3LWPbs6EIZH_opVqUzqa4UYOUaOzzrk3YYHdft9FN8NDLdetftpznTwaevo0lIMCv1Sax8GKaQUEj81_8H4YF8OYUYClgKat1t6Um8IjjH__To7RUNCJ9fmokkBkmpgd2kNiuyC4h1qLg%26flowName%3DGeneralOAuthFlow%26as%3DS-954018278%253A1772685062160362%26client_id%3D308235688536-d4jgs2rdcq2tolmnjrdm59ghfie61bcr.apps.googleusercontent.com%26requestPath%3D%252Fsignin%252Foauth%252Fconsent%23&dsh=S-954018278%3A1772685062160362&flowName=GeneralOAuthFlow&o2v=1&opparams=%253Fcontext_uri%253Dhttps%25253A%25252F%25252Fwork.mercor.com&passive=true&prompt=select_account&redirect_uri=https%3A%2F%2Fwork.mercor.com%2F__%2Fauth%2Fhandler&response_type=code&sacu=1&scope=openid%20https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email%20profile&service=lso&state=AMbdmDkEMFL_EcFA-SCGQ5xQ3o04-3k3di8E_TivmxhhFXs20ioLHgaL_dAz4HJIQ7LyZBYn0RnNZbR9dmkE6rXg3Uw2WM8nulzYoy_WJOTmCTS30mXTnnMVuMNyp4ibxn58hcvAb21DrQKgwtB4gIJ5w8gst89nO5sqoDQf1PhIj_8P5ggiSl-_keU2FMj1-0hepv6rZBjEAJv6FUGD_mXRo-vHO09A2XZ2GK-FlZSTlUCVDTcibd6XzPreuxE9LAl-NVefZXB1alxSwesmGfFH8bUfi9zpkOvZT76-_QLQwBznL4zHSU6A,Login | Mercor,1,No,2026-03-05 04:31:13.087721,0,Link
Chrome/Edge,12621,https://accounts.google.com/v3/signin/accountchooser?client_id=308235688536-d4jgs2rdcq2tolmnjrdm59ghfie61bcr.apps.googleusercontent.com&context_uri=https%3A%2F%2Fwork.mercor.com&prompt=select_account&redirect_uri=https%3A%2F%2Fwork.mercor.com%2F__%2Fauth%2Fhandler&response_type=code&scope=openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+profile&state=AMbdmDkEMFL_EcFA-SCGQ5xQ3o04-3k3di8E_TivmxhhFXs20ioLHgaL_dAz4HJIQ7LyZBYn0RnNZbR9dmkE6rXg3Uw2WM8nulzYoy_WJOTmCTS30mXTnnMVuMNyp4ibxn58hcvAb21DrQKgwtB4gIJ5w8gst89nO5sqoDQf1PhIj_8P5ggiSl-_keU2FMj1-0hepv6rZBjEAJv6FUGD_mXRo-vHO09A2XZ2GK-FlZSTlUCVDTcibd6XzPreuxE9LAl-NVefZXB1alxSwesmGfFH8bUfi9zpkOvZT76-_QLQwBznL4zHSU6A&dsh=S-954018278%3A1772685062160362&o2v=1&service=lso&flowName=GeneralOAuthFlow&opparams=%253Fcontext_uri%253Dhttps%25253A%25252F%25252Fwork.mercor.com&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAMYJqDsjqfGDYmhMJbum7abOV82si7LFq1lvDPDC9dxUt2cRsGNOrzkKrbdCijFs4_NoCc8AW3DTj5CiUQ3EcmGQaX3xzbe0emAzvcNGyPDcdLbPV3mac3JAyU3JLR7bb2s9W5TRcPWdBumSKXdBK2ACbjGROwJylxXtu89qlPLjGNQXytgq3Uv3cjNLhWI7dQTLnLgNKNKT8bWPmXYCLdpk1izmYvvnVAfq-hRpeHsYoBPCPct-nd-gSsNOoEuvffPBdr7QTZ99DbNeAXPa3H3bhb1Jz6OS24q-FKEvJB3Ki7spr4mjA8RPaT_SbA2gI5rJyz6aTd781PjJ3LWPbs6EIZH_opVqUzqa4UYOUaOzzrk3YYHdft9FN8NDLdetftpznTwaevo0lIMCv1Sax8GKaQUEj81_8H4YF8OYUYClgKat1t6Um8IjjH__To7RUNCJ9fmokkBkmpgd2kNiuyC4h1qLg%26flowName%3DGeneralOAuthFlow%26as%3DS-954018278%253A1772685062160362%26client_id%3D308235688536-d4jgs2rdcq2tolmnjrdm59ghfie61bcr.apps.googleusercontent.com%26requestPath%3D%252Fsignin%252Foauth%252Fconsent%23&app_domain=https%3A%2F%2Fwork.mercor.com,Sign in - Google Accounts,1,No,2026-03-05 04:31:07.865523,5.225687,Link
Chrome/Edge,12620,https://accounts.google.com/o/oauth2/auth?response_type=code&client_id=308235688536-d4jgs2rdcq2tolmnjrdm59ghfie61bcr.apps.googleusercontent.com&redirect_uri=https%3A%2F%2Fwork.mercor.com%2F__%2Fauth%2Fhandler&state=AMbdmDkEMFL_EcFA-SCGQ5xQ3o04-3k3di8E_TivmxhhFXs20ioLHgaL_dAz4HJIQ7LyZBYn0RnNZbR9dmkE6rXg3Uw2WM8nulzYoy_WJOTmCTS30mXTnnMVuMNyp4ibxn58hcvAb21DrQKgwtB4gIJ5w8gst89nO5sqoDQf1PhIj_8P5ggiSl-_keU2FMj1-0hepv6rZBjEAJv6FUGD_mXRo-vHO09A2XZ2GK-FlZSTlUCVDTcibd6XzPreuxE9LAl-NVefZXB1alxSwesmGfFH8bUfi9zpkOvZT76-_QLQwBznL4zHSU6A&scope=openid%20https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email%20profile&prompt=select_account&context_uri=https%3A%2F%2Fwork.mercor.com,Sign in - Google Accounts,1,No,2026-03-05 04:31:07.865523,0,Link
Chrome/Edge,12619,https://work.mercor.com/__/auth/handler?apiKey=AIzaSyAWUu3h9-CO26TaFFWBB3Ca8Ei93R79F7M&appName=%5BDEFAULT%5D&authType=signInViaRedirect&redirectUrl=https%3A%2F%2Fwork.mercor.com%2Flogin%3Futm_source%3Dlinkedin%26utm_medium%3Djob_slot%26utm_campaign%3Dauto%26utm_content%3Dlist_AAABm4AfwkBMieidXz5HzYk0%26utm_term%3Dcybersecurity-risk-analyst-in-b1066c&v=10.14.1&providerId=google.com&customParameters=%7B%22prompt%22%3A%22select_account%22%7D&scopes=profile#fac=eyJraWQiOiJrMnhhbUEiLCJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiIxOjMwODIzNTY4ODUzNjp3ZWI6MmNlNmFjNGEzYzBiZTIyMmI5NDgyZCIsImF1ZCI6WyJwcm9qZWN0cy8zMDgyMzU2ODg1MzYiLCJwcm9qZWN0cy9tZXJjb3ItcHJvZC1maXJlYmFzZSJdLCJwcm92aWRlciI6InJlY2FwdGNoYV92MyIsImlzcyI6Imh0dHBzOi8vZmlyZWJhc2VhcHBjaGVjay5nb29nbGVhcGlzLmNvbS8zMDgyMzU2ODg1MzYiLCJleHAiOjE3NzI3NzE0NTgsImlhdCI6MTc3MjY4NTA1OCwianRpIjoiUDctWGdqd1R4a0YyZ1hfS3M3clBBdFJMUWhLeWpzM0dLM0hMNVZmVFQyWSJ9.b09_Z6GIhrFfLecIpk2eGFIWFbJym81LJyl1y4hFDNUtHnpHSs4ibql905fp637T9o_Jgd5D_6nbeVf3o5obvZLj4csDEh0Ht_cg6WeORvcIGzBRSVfxGKcIjUO0yOLdNI2AB9RXJx-1RfAwz1fCfFzlZiGVtvwVt0WffTs7COLlK4FgkoISx8MM4KIiUG8U0yfZrAWLfOK_JN_xg8bZ4vfOUGScL-T3hr-qOC1k0QjaTCKUWiq3cwkU73Qt609CtDZ0ZkuCer9Z6TBrymUUv4dgFjwOgbKICBWQl0Vg4ApFOGQ4gQfmZ1t-nr3f-h-9pERyk0Dl71ZydGlYYOjKj1W_-o_dwIe_csl5FMsQw9vMfVTe-itc5_vV4aNcF3sMqoRHIDmPFyzC7eWd1vo6VlgIPOCdK-TUTlfhtGT6bbGubCTMFnicuU5K85DywPSkxOAzt0YyRjOUo1DyVvr97CDeGdqnNsBJTf8XFuwaGaxeB8QUsUNBFYFlWKP9B_mC,Sign in - Google Accounts,1,No,2026-03-05 04:31:05.486549,2.389572,Link
Chrome/Edge,12618,https://work.mercor.com/login?utm_source=linkedin&utm_medium=job_slot&utm_campaign=auto&utm_content=list_AAABm4AfwkBMieidXz5HzYk0&utm_term=cybersecurity-risk-analyst-in-b1066c,Login | Mercor,2,No,2026-03-05 04:31:00.495487,5.002328,Link
Chrome/Edge,12599,https://work.mercor.com/jobs/list_AAABm4AfwkBMieidXz5HzYk0/ai-red-teamer-adversarial-ai-testing-advanced-english-hindi?utm_source=linkedin&utm_medium=job_slot&utm_campaign=auto&utm_content=list_AAABm4AfwkBMieidXz5HzYk0&utm_term=cybersecurity-risk-analyst-in-b1066c,Mercor | AI Red-Teamer — Adversarial AI Testing (Advanced); English & Hindi,6,No,2026-03-05 04:30:49.420195,11.07988,Link
Chrome/Edge,12598,https://work.mercor.com/jobs/list_AAABm4AfwkBMieidXz5HzYk0?utm_source=linkedin&utm_medium=job_slot&utm_campaign=auto&utm_content=list_AAABm4AfwkBMieidXz5HzYk0&utm_term=cybersecurity-risk-analyst-in-b1066c,Mercor | AI Red-Teamer — Adversarial AI Testing (Advanced); English & Hindi,3,No,2026-03-05 04:30:49.420195,0,Link
Chrome/Edge,12617,https://www.linkedin.com/redir/redirect/?url=https%3A%2F%2Fwork.mercor.com%2Fjobs%2Flist_AAABm4AfwkBMieidXz5HzYk0%3Futm_source%3Dlinkedin%26utm_medium%3Djob_slot%26utm_campaign%3Dauto%26utm_content%3Dlist_AAABm4AfwkBMieidXz5HzYk0%26utm_term%3Dcybersecurity-risk-analyst-in-b1066c&urlhash=2z4h&isSdui=true&lipi=urn%3Ali%3Apage%3Ad_flagship3_job_details%3Bgc399pXdSE%2BdOBphI6OwjQ%3D%3D,Mercor | AI Red-Teamer — Adversarial AI Testing (Advanced); English & Hindi,1,No,2026-03-05 04:30:49.420195,0,Link
Chrome/Edge,12615,https://www.linkedin.com/jobs/collections/remote-jobs/?currentJobId=4377825940&discover=true,Remote jobs | LinkedIn,2,No,2026-03-05 04:29:14.572393,86.330923,Link
Chrome/Edge,12616,https://www.linkedin.com/jobs/collections/top-applicant/?currentJobId=4379651262,Jobs where you’re more likely to hear back | LinkedIn,1,No,2026-03-05 04:29:13.444699,85.597303,Link
Chrome/Edge,12615,https://www.linkedin.com/jobs/collections/remote-jobs/?currentJobId=4377825940&discover=true,Remote jobs | LinkedIn,2,No,2026-03-05 04:29:11.346778,3.228738,Link
Chrome/Edge,12614,https://www.linkedin.com/jobs/collections/top-applicant/?currentJobId=4379400881,Jobs where you’re more likely to hear back | LinkedIn,1,No,2026-03-05 04:29:05.020650,93.619976,Link
Chrome/Edge,12613,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4372852550,Top job picks for you | LinkedIn,1,No,2026-03-05 04:29:04.888436,51.750722,Link
Chrome/Edge,12612,https://www.linkedin.com/jobs/collections/top-applicant/?trackingId=o7bcKSSgEEs0ADBH6HMYEA%3D%3D&currentJobId=4379651262&refId=wt9BnEL%2BQq6cfPpk1AJk9w%3D%3D&eBP=NON_CHARGEABLE_CHANNEL,Jobs where you’re more likely to hear back | LinkedIn,1,No,2026-03-05 04:28:55.546503,17.899291,Link
Chrome/Edge,12611,https://www.linkedin.com/jobs/collections/top-applicant/?trackingId=Hr%2BHKuwugMuHUvDxLx3OZg%3D%3D&currentJobId=4379400881&refId=wt9BnEL%2BQq6cfPpk1AJk9w%3D%3D&eBP=NON_CHARGEABLE_CHANNEL,Jobs where you’re more likely to hear back | LinkedIn,1,No,2026-03-05 04:28:55.038178,9.983877,Link
Chrome/Edge,12610,https://www.linkedin.com/jobs/collections/top-applicant/?trackingId=o7bcKSSgEEs0ADBH6HMYEA%3D%3D&currentJobId=4379651262&refId=wt9BnEL%2BQq6cfPpk1AJk9w%3D%3D&eBP=NON_CHARGEABLE_CHANNEL&lipi=urn%3Ali%3Apage%3Ad_flagship3_job_home%3B0S%2FvB0AoQ4e7VWKGa5YTzA%3D%3D,LinkedIn,1,No,2026-03-05 04:28:54.234689,1.31266,Link
Chrome/Edge,12609,https://www.linkedin.com/jobs/collections/top-applicant/?trackingId=Hr%2BHKuwugMuHUvDxLx3OZg%3D%3D&currentJobId=4379400881&refId=wt9BnEL%2BQq6cfPpk1AJk9w%3D%3D&eBP=NON_CHARGEABLE_CHANNEL&lipi=urn%3Ali%3Apage%3Ad_flagship3_job_home%3B0S%2FvB0AoQ4e7VWKGa5YTzA%3D%3D,LinkedIn,1,No,2026-03-05 04:28:52.361433,2.6775,Link
Chrome/Edge,12608,https://www.linkedin.com/jobs/collections/recommended/?trackingId=AtUGL4IeqWmdmS5%2Bqwgj4g%3D%3D&currentJobId=4372852550&refId=aGoweBQZGRNbdFmFnQHhkw%3D%3D&eBP=CwEAAAGcvEExuTzrGIiKahOW2CZjXOuUBPpug4CeNhChb45HMszyCis3CIv-BS0EsF5ohdpifGGF2sftbrzt2_EMkjodG_Tocje5lUlzsPA2B950vDHNdbBXmm-O7-pjM5Y2JLsZxgmlYWuLbo5CDzsHG4nxo5HEIE4pFI1e3TBHghDadkiaJQOGknAC2d57EfsAi5sJdMKgJOR_qt_QoQQ4apNDXjotmw-nQUkbY-JekRzl_S1_ozybgjk-_WRireucS9Gbv8lB7BjhomhEYp6M7tD3oNp3SbvF-OMr02RFY-s9ZfRTubpxgwIKkVFMgET_w7UTvMqdvZ6l6j-BiWWGpxLd1hX8C1nawjacVdldHkqf824ueH5YKaHKyUjxszu5irs0Eej2cBq5-MvCy6cH2rk6Kxz8vAEAPqctiC4-CE5hIPLCs2mVO0tO87o7Ub2eti_jlnKd_iYnAOQwzo9_jJIFA0AU_-LqPJYh856tdA4SsSSRG_1DRueNP4yveG3UsaqcPYUaEwG2x9nX8BKFeoXQqw,Top job picks for you | LinkedIn,1,No,2026-03-05 04:28:49.293051,15.596685,Link
Chrome/Edge,12607,https://www.linkedin.com/jobs/collections/recommended/?trackingId=AtUGL4IeqWmdmS5%2Bqwgj4g%3D%3D&currentJobId=4372852550&refId=aGoweBQZGRNbdFmFnQHhkw%3D%3D&eBP=CwEAAAGcvEExuTzrGIiKahOW2CZjXOuUBPpug4CeNhChb45HMszyCis3CIv-BS0EsF5ohdpifGGF2sftbrzt2_EMkjodG_Tocje5lUlzsPA2B950vDHNdbBXmm-O7-pjM5Y2JLsZxgmlYWuLbo5CDzsHG4nxo5HEIE4pFI1e3TBHghDadkiaJQOGknAC2d57EfsAi5sJdMKgJOR_qt_QoQQ4apNDXjotmw-nQUkbY-JekRzl_S1_ozybgjk-_WRireucS9Gbv8lB7BjhomhEYp6M7tD3oNp3SbvF-OMr02RFY-s9ZfRTubpxgwIKkVFMgET_w7UTvMqdvZ6l6j-BiWWGpxLd1hX8C1nawjacVdldHkqf824ueH5YKaHKyUjxszu5irs0Eej2cBq5-MvCy6cH2rk6Kxz8vAEAPqctiC4-CE5hIPLCs2mVO0tO87o7Ub2eti_jlnKd_iYnAOQwzo9_jJIFA0AU_-LqPJYh856tdA4SsSSRG_1DRueNP4yveG3UsaqcPYUaEwG2x9nX8BKFeoXQqw&lipi=urn%3Ali%3Apage%3Ad_flagship3_job_home%3B0S%2FvB0AoQ4e7VWKGa5YTzA%3D%3D,LinkedIn,1,No,2026-03-05 04:28:47.128812,2.16538,Link
Chrome/Edge,12278,https://www.linkedin.com/jobs/,Jobs | LinkedIn,3,No,2026-03-05 04:28:41.587994,29.763666,Link
Chrome/Edge,12606,https://www.linkedin.com/jobs/?lipi=urn%3Ali%3Apage%3Ad_flagship3_job_details%3Bgc399pXdSE%2BdOBphI6OwjQ%3D%3D,Jobs | LinkedIn,1,No,2026-03-05 04:28:41.126456,0.462922,Link
Chrome/Edge,12605,https://www.linkedin.com/jobs/view/4380362251/,Cybersecurity Risk Analyst | Mercor | LinkedIn,1,No,2026-03-05 04:28:29.936994,167.706608,Typed
Chrome/Edge,433,https://www.linkedin.com/feed/,(1) Notifications | LinkedIn,28,No,2026-03-05 04:28:19.838612,651.726341,Link
Chrome/Edge,12534,https://www.linkedin.com/feed/?trk=guest_homepage-basic_nav-header-signin,Feed | LinkedIn,3,No,2026-03-05 04:28:18.278679,1.562317,Form Submit
Chrome/Edge,12533,https://www.linkedin.com/login?fromSignIn=true&trk=guest_homepage-basic_nav-header-signin,"LinkedIn Login, Sign in | LinkedIn",3,No,2026-03-05 04:28:14.634212,3.650027,Link
Chrome/Edge,237,https://www.linkedin.com/,LinkedIn: Log In or Sign Up,24,No,2026-03-05 04:28:12.556562,2.086425,Typed
Chrome/Edge,12604,https://www.linkedin.com/signup?trk=guest_homepage-basic_nav-header-join,Sign Up | LinkedIn,1,No,2026-03-05 04:27:56.034120,16.529239,Link
Chrome/Edge,237,https://www.linkedin.com/,LinkedIn: Log In or Sign Up,24,No,2026-03-05 04:27:53.144621,2.895867,Typed
Chrome/Edge,12455,https://www.iiserb.ac.in/assets/all_upload/doaa/IISER_Bhopal_Summer_Internship.pdf,,7,No,2026-03-05 03:53:29.115478,2.815931,Link
Chrome/Edge,12455,https://www.iiserb.ac.in/assets/all_upload/doaa/IISER_Bhopal_Summer_Internship.pdf,,7,No,2026-03-05 03:53:09.919498,3.955063,Link
Chrome/Edge,11508,https://ssp.iitm.ac.in/summer-fellowship-registration,IITM - Student/Staff Services Portal,7,No,2026-03-05 03:52:58.144235,4.59446,Link
Chrome/Edge,12583,https://cybersudo.org/osint-mastery,OSINT Mastery - A Step-by-Step OSINT Training Course,1,No,2026-03-04 17:34:09.734558,7.275564,Link
Chrome/Edge,12582,https://www.linkedin.com/redir/redirect/?url=https%3A%2F%2Fcybersudo%2Eorg%2Fosint-mastery&urlhash=Eu2e&isSdui=true&li_theme=light,OSINT Mastery - A Step-by-Step OSINT Training Course,1,No,2026-03-04 17:34:09.734558,0,Link
Chrome/Edge,12584,https://docs.google.com/forms/u/0/d/e/1FAIpQLSfqkZ2aCFSp5HFfafN4gWw0NLzqDRzGuuN5XcvYGxPlJXHaqQ/formResponse,Social Media OSINT Workshop + Certificate!,1,No,2026-03-04 17:33:17.610403,44.865862,Form Submit
Chrome/Edge,12585,https://docs.google.com/forms/d/e/1FAIpQLSfqkZ2aCFSp5HFfafN4gWw0NLzqDRzGuuN5XcvYGxPlJXHaqQ/viewform?fbzx=-7834779776806616537,Social Media OSINT Workshop + Certificate!,2,No,2026-03-04 17:33:15.584110,2.031884,Link
Chrome/Edge,12586,https://docs.google.com/forms/d/e/1FAIpQLSfqkZ2aCFSp5HFfafN4gWw0NLzqDRzGuuN5XcvYGxPlJXHaqQ/viewform,Social Media OSINT Workshop + Certificate!,2,No,2026-03-04 17:33:10.775624,4.811848,Link
Chrome/Edge,12588,https://docs.google.com/forms/d/e/1FAIpQLSfqkZ2aCFSp5HFfafN4gWw0NLzqDRzGuuN5XcvYGxPlJXHaqQ/viewform?usp=send_form,Social Media OSINT Workshop + Certificate!,2,No,2026-03-04 17:33:10.072036,0.706211,Link
Chrome/Edge,12587,https://forms.gle/RD1Cbv27q28zqu797,Social Media OSINT Workshop + Certificate!,2,No,2026-03-04 17:33:10.072036,0,Link
Chrome/Edge,12585,https://docs.google.com/forms/d/e/1FAIpQLSfqkZ2aCFSp5HFfafN4gWw0NLzqDRzGuuN5XcvYGxPlJXHaqQ/viewform?fbzx=-7834779776806616537,Social Media OSINT Workshop + Certificate!,2,No,2026-03-04 17:31:46.733043,23.101716,Link
Chrome/Edge,12586,https://docs.google.com/forms/d/e/1FAIpQLSfqkZ2aCFSp5HFfafN4gWw0NLzqDRzGuuN5XcvYGxPlJXHaqQ/viewform,Social Media OSINT Workshop + Certificate!,2,No,2026-03-04 17:26:06.005094,340.73367,Link
Chrome/Edge,12588,https://docs.google.com/forms/d/e/1FAIpQLSfqkZ2aCFSp5HFfafN4gWw0NLzqDRzGuuN5XcvYGxPlJXHaqQ/viewform?usp=send_form,Social Media OSINT Workshop + Certificate!,2,No,2026-03-04 17:26:04.740892,1.2673,Link
Chrome/Edge,12587,https://forms.gle/RD1Cbv27q28zqu797,Social Media OSINT Workshop + Certificate!,2,No,2026-03-04 17:26:04.740892,0,Link
Chrome/Edge,12589,https://work.mercor.com/jobs/apply/candidate_AAABnLlooIxEbKv-SCtI6pEf/lasc_AAABm4Afy_RI8sLOXg9BFISK,work.mercor.com/jobs/apply/candidate_AAABnLlooIxEbKv-SCtI6pEf/lasc_AAABm4Afy_RI8sLOXg9BFISK,1,No,2026-03-04 15:18:56.244575,5.948066,Link
Chrome/Edge,12590,https://work.mercor.com/jobs/apply/candidate_AAABnLlooIxEbKv-SCtI6pEf/lasc_AAABm6Fcxm1Pbr7URbtB3JkY,Mercor | Take Interview,1,No,2026-03-04 15:17:12.411511,103.842145,Link
Chrome/Edge,12591,https://work.mercor.com/jobs/apply/candidate_AAABnLlooIxEbKv-SCtI6pEf/lasc_AAABm4Afwne123JEPahPfqU-,Mercor | Work Authorization,1,No,2026-03-04 15:13:51.811792,200.603713,Link
Chrome/Edge,12592,https://work.mercor.com/jobs/apply/candidate_AAABnLlooIxEbKv-SCtI6pEf/lasc_AAABm4AfwmZAQn31uKRK74GI,Mercor | Upload Resume,1,No,2026-03-04 15:12:50.564889,61.25054,Link
Chrome/Edge,12593,https://work.mercor.com/jobs/apply/candidate_AAABnLlooIxEbKv-SCtI6pEf?returnPath=%2Fexplore,work.mercor.com/jobs/apply/candidate_AAABnLlooIxEbKv-SCtI6pEf?returnPath=%2Fexplore,1,No,2026-03-04 15:12:49.243199,1.324929,Link
Chrome/Edge,12594,https://work.mercor.com/jobs/list_AAABm4AfwkBMieidXz5HzYk0/redirect?waitForAuth=1,work.mercor.com/jobs/list_AAABm4AfwkBMieidXz5HzYk0/redirect?waitForAuth=1,1,No,2026-03-04 15:12:45.579628,3.666758,Link
Chrome/Edge,12595,https://work.mercor.com/,Mercor | Find Remote Work Opportunities,2,No,2026-03-04 15:12:42.475684,3.107011,Link
Chrome/Edge,12596,https://work.mercor.com/login?redirect=%2Fjobs%2Flist_AAABm4AfwkBMieidXz5HzYk0%2Fredirect%3FwaitForAuth%3D1&email=nayakshradhasuman825%40gmail.com,Login | Mercor,1,No,2026-03-04 15:12:16.805888,25.678582,Link
Chrome/Edge,12599,https://work.mercor.com/jobs/list_AAABm4AfwkBMieidXz5HzYk0/ai-red-teamer-adversarial-ai-testing-advanced-english-hindi?utm_source=linkedin&utm_medium=job_slot&utm_campaign=auto&utm_content=list_AAABm4AfwkBMieidXz5HzYk0&utm_term=cybersecurity-risk-analyst-in-b1066c,Mercor | AI Red-Teamer — Adversarial AI Testing (Advanced); English & Hindi,6,No,2026-03-04 15:08:55.536151,201.273053,Link
Chrome/Edge,12598,https://work.mercor.com/jobs/list_AAABm4AfwkBMieidXz5HzYk0?utm_source=linkedin&utm_medium=job_slot&utm_campaign=auto&utm_content=list_AAABm4AfwkBMieidXz5HzYk0&utm_term=cybersecurity-risk-analyst-in-b1066c,Mercor | AI Red-Teamer — Adversarial AI Testing (Advanced); English & Hindi,3,No,2026-03-04 15:08:55.536151,0,Link
Chrome/Edge,12597,https://www.linkedin.com/redir/redirect/?url=https%3A%2F%2Fwork%2Emercor%2Ecom%2Fjobs%2Flist_AAABm4AfwkBMieidXz5HzYk0%3Futm_source%3Dlinkedin%26utm_medium%3Djob_slot%26utm_campaign%3Dauto%26utm_content%3Dlist_AAABm4AfwkBMieidXz5HzYk0%26utm_term%3Dcybersecurity-risk-analyst-in-b1066c&urlhash=2z4h&isSdui=true&li_theme=light,Mercor | AI Red-Teamer — Adversarial AI Testing (Advanced); English & Hindi,2,No,2026-03-04 15:08:55.536151,0,Link
